"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
4.00725565027522,-2.35999533404438,-7.77165532075465,1.3002335822531,-1.16578635582699,0.626441276550407,-0.58706638322585,-2.2619468669355,-1.28354622969934,-0.814432845882294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.39155440693343,14.6056264607909,-0.117264988283045,-0.238141959309524,8.47274264348131,5.60306759047722,4.3051478939886,3.99959285258413,4.82694859746794,4.27489319410317,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4.25515784117842,-0.160321436686051,6.00356302865321,4.39680280152829,5.48116568055316,4.52033408570203,5.99165312606305,6.41053408694811,5.24516640498543,4.69731311965648,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
8.8417180666463,3.59347273849953,4.61852638346953,9.19704890430627,1.3958246851382,4.13790690194855,6.19541254520237,5.70469168225603,5.2846574456348,5.89959257630511,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.884910303728511,-0.197676984662111,3.97373467487767,5.45067686254904,-1.36816424620303,-0.612623016699336,-1.03354856376402,-0.0106738587443078,1.16274438164093,-0.55900205016587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
0.319357407809077,2.11949629419972,6.20229571561999,6.81956808406373,0.682456261601832,3.75718982661288,5.07803544197904,4.36757842208289,5.6452694094391,4.40046506952133,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9.20266131897083,10.0635079071754,4.25552299835925,7.38366849636485,-1.96342660473529,4.96347044582027,6.69645291592854,5.59295935561611,6.84609972848349,4.86478928631309,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2.21411888011473,5.52727374847654,6.41481720264162,8.50273795754739,6.43962276673012,4.99023701939543,5.37597012688843,4.96191113806581,3.95699518401965,5.60599303203865,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
5.62178725326525,5.87813289101439,3.16004192183042,1.78093764293815,-2.95835299818355,4.76389187963829,5.4096719653207,5.61845842464075,4.77933695212616,5.87229239571894,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12.885492211829,0.292697250744245,5.61428091126017,7.16859760876657,5.70547501132553,5.39394739483419,4.98300287890499,4.31298645820428,5.20404195998814,5.46704762390527,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.42621886317956,9.12467646644393,9.58993790357588,11.1576392914093,12.2548483811096,5.82879815950845,6.14713818624216,5.37101381632581,4.13738716774562,5.76135582188846,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1.17252930986076,8.22992110944925,9.4953106185648,7.65639964329838,14.6577622661076,6.28381803038059,5.28355498043579,7.18802002710407,4.77167818285703,5.96494596595405,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9.56080302267824,4.08879572051588,1.52798414286728,5.52142049968859,9.34206471805433,0.693933861117492,-1.88695196173037,0.667608824705583,0.2808163848423,1.02248397252494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.0140667407264,-1.21113695068395,1.91719348055379,0.371647824989523,11.5482146562057,5.34014271310774,4.95299660241115,2.85708851461112,4.99350395664773,4.94400148852203,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.248757422925359,-2.05414747654273,3.63719327988183,3.73633701539531,6.64691127437468,-1.04129135704949,-0.0347131518547211,0.763531617416721,-0.342606017371918,-0.684444319014571,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
3.6795662115229,2.56366606519428,5.45223443213907,7.45990504503714,1.32918804371452,0.125205645078521,-0.241037019235155,0.419840304456558,-0.695743470838062,0.230776821937314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.60642890378411,2.7089942178427,8.47313860066919,12.1143105835522,9.13915033995806,5.52730366480591,4.94305977587123,4.54045585193778,4.81500882215259,6.38065620339254,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2.99345948622281,5.98286009390491,0.715637778991725,4.79514967568,-0.15017056320869,-0.0665478069882834,-0.203803642695944,1.87130363624566,-0.356807438500489,0.371792994367369,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
0.886508624053364,7.01721994483131,0.688365841865326,12.4345811726425,-7.62241053589342,-2.34363403999037,0.108820918022992,-0.488701872471511,0.0556235430955666,1.87644479131783,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
-4.60942796868003,1.73276030863948,5.65502197712257,1.40674113308842,2.97756037974244,-0.737211499305223,0.301765709269457,0.150179671073377,0.370822967821697,-0.357183986433824,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
-0.474013369301082,6.54302075145734,0.298776178971753,4.37502692636288,-8.81366031295775,0.0983730352188193,0.0569596270242337,0.96155945924449,-0.251211978639174,0.220629978540097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-2.71569495494035,-0.802514006627168,-2.94248106461504,7.02710722734213,7.08473983523898,-0.917801968230138,1.30476869764939,-0.23088161597069,0.757167339107499,-1.64624109122838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.50202938540854,6.52200985172171,8.38932914599526,-3.67113752685122,4.27362189181699,5.28185349935693,4.7993274394203,5.96410191497995,5.62406721880131,4.63548813440226,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
5.5792137293692,7.78178091240878,8.90128972554684,5.576060325867,1.70899951382537,3.44602700524317,3.78790033137871,6.36922366819745,5.0065683461111,5.52039532882572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10.8031506008139,8.48526240765716,6.50743934391119,2.62399761532844,0.954795037460266,6.24163699311129,6.06416597118614,4.03015688587575,3.13531912764684,4.24473134939131,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
4.55528634650709,1.42249915345757,-3.79820715852844,-3.30179331357627,-0.96287289999466,0.307958872117962,1.39631112771799,-0.232151401972,0.0312294951431925,0.131333075774003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.822816080569936,1.56184991760131,-2.76319146664597,-0.546417254498884,1.49843361296436,1.66332463850887,1.20238616832515,-0.377223578358727,1.32943782481845,-0.68294234041433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.13199135609787,-3.84744255401324,-3.36834308661962,-4.55352251896199,7.4157285122959,0.589379507307025,0.104794607526305,0.16664563654579,-1.81865275003585,-1.4245829135614,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
1.89285712630195,2.64447285845371,7.00626699379042,5.15445375753154,8.24784953034794,4.15191018751419,5.32792410393836,3.66391714498656,5.33131157453334,4.8930518115032,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.71645661389661,-0.943514475344005,2.43642849331612,10.083001271191,-9.22062881406963,3.66930551818551,4.79033656092914,4.60921686296257,4.01917243661929,2.54132987108912,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.383011701257493,3.27368580381416,-0.0929864934429405,4.049027349547,5.99407172496631,-1.63458852258254,-1.43069579221657,1.49988273761961,-0.704094698312523,0.0301020510609972,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
-4.22831920353349,1.55971217102597,-2.15037775327679,-4.86979291131819,2.68324102712701,-0.728862406091348,-0.659080056536307,0.706372742286707,-1.14446470144787,1.03912600351624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
7.33894492149916,9.00241034146183,5.65765079043836,7.93496247091609,1.66637254097607,2.67019136096515,5.56242785490484,5.11310719964501,6.27836075724734,6.14058999716137,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
2.37144333233122,-8.13049209449066,-1.53288973611105,-3.46620475124331,-1.44524729131062,0.295197653302998,0.498877800853539,-1.06178038167203,0.145030510887198,0.566076111006936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.210151776720813,4.75107794256638,6.73533263040403,2.54828814056969,1.71158808847613,-1.13045823294238,0.709071347556278,0.181198773769585,-0.353427661744063,-1.34274530361976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
0.995523497613606,2.85895468132654,0.140313808248214,4.94000322341578,1.07016591619789,0.558531703414872,0.473226806711651,0.0106244272889505,0.886391535396509,0.943051883849666,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
-0.623943760953786,3.84552142366368,0.117643829924268,-0.331854948284205,-1.0925029381299,0.99838595301757,0.2686869292416,0.26294754619528,-1.49006039526816,-0.234193527559878,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
0.369254288494125,3.74801630696285,-1.51279699322459,10.5500641167562,3.21517713163129,5.56981511349846,5.83708822429005,4.60398231107806,2.57490965731342,6.21788985017735,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
3.27823173401544,10.2562118313428,9.6902757924467,-2.39208022470179,8.05700029167584,3.94066477697529,5.50121081356759,3.57479881219484,6.48746576615567,5.59989246865539,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
-0.245108852748477,-8.20763609357784,8.78472851459051,-3.38775324771369,-9.34954754122052,-0.238410453575812,1.24402948334211,-0.169541983600671,0.393551786686301,-0.145204702968473,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
12.0057788730057,9.31862589330807,11.3261640913879,12.0031086773473,3.83817174896941,5.05325029927649,4.78053954583581,7.0738234706543,7.00780544782307,5.87349228173727,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3.8027736740147,-0.631373920319473,11.6887780171623,5.68520979251855,6.02455109991177,5.42694791227716,5.6661322018685,6.59158285151166,5.38074372745537,3.6576255787197,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1.92350345502158,5.39019014727961,11.4833869437573,2.32037811264276,6.79018685907996,5.36864102172132,4.94098647326915,4.76593122794739,8.0601175183099,3.14372972835106,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
10.2738072526756,-1.10628818296933,10.5081734584884,3.96386990830895,9.24880495758337,5.8619120144219,5.13015122823047,5.98151819323268,5.3725737011821,4.42290896186821,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
7.61031835373428,7.24803813241469,9.15547846897471,5.38281955486481,10.7177942753247,5.6017243721877,4.2656828114998,4.64627448978229,4.01591706971673,5.76669057550978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.257877929361412,0.353338281561797,2.0181819119519,-1.77958008658408,4.02072835965351,0.314087167146149,-1.35683075475436,-1.31574740562982,-0.0509869040710817,-0.964253800176028,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
12.0341815099857,-8.58881600771168,8.33258241472187,1.08915734778467,8.22031934819254,5.55689628042202,5.99060093078287,3.82844165031934,3.9599725385905,5.25362634591485,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
3.10771613832781,7.59881662120802,-9.43437136155297,2.621757060053,-9.65380544459788,2.31013944717472,-0.629674524031647,1.60860300015356,2.15958911370871,0.396816860173355,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
-3.4243244353692,-4.23354780228159,4.71048624588874,11.1264856057176,3.33755691679331,5.0653253468829,6.75650521046043,4.65489394042686,4.89553904759311,6.59584634745742,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2
9.58936115939594,-0.574044354475844,0.968104974374494,2.81079802520155,-7.74854257685257,1.29984237848961,1.97243546878753,1.25221720541571,1.12968502425985,0.041235502584343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-3.927421781054,-5.5120347463471,4.91702742079945,7.91461648925753,3.45078216374935,-1.2618805108151,0.642728682531899,0.778713362033022,-0.742948438178432,-0.799075582810958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.01693735764597,9.64714078575589,-5.07052483707598,6.38988731387997,2.14860156127507,0.519387296893617,0.0496347382319627,-0.674442292419065,0.346846835352297,-0.260941864353261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.23950626723927,4.1162625098222,6.30969194401284,-0.350816682011196,0.165196741621703,5.44442927552247,5.80456287699717,5.39808992963087,4.3015509042418,3.40596932369007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-8.16006592800958,5.69891741390718,-9.93510942089812,-2.26150628017518,-6.45694708101505,-1.95480947121322,2.41570136722099,1.49795305671636,0.609292867369613,0.581721622485083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10.3870047067066,-3.66032281084676,0.544975111391141,1.72076570190244,2.63684130650024,-0.198771496455208,-0.150723910418268,-0.0759987051514768,2.0004321087839,-0.96539635298743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-7.73155879488999,1.63240859309527,2.91118667109771,-3.48851094088978,-1.42866710780059,-0.0782076533083724,0.211456344519115,0.186519137522172,1.51301801654802,0.587630881784939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.85325989478288,0.781055490639879,4.74940368647571,4.77731186698078,13.2127032551345,-0.758015358806511,0.479058398728064,0.571161510800073,0.458055951946471,0.718897453624797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.72404953949945,2.32662786644545,-8.33871128277707,-5.98804908948545,-2.78675480934338,-0.398452877622856,1.03106804912734,-0.906776978325289,-0.885395405586692,0.0658713312186302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.20785988933992,6.1762542155264,11.3747620008922,10.6753295486472,10.2010090702598,5.16920891588952,7.15399818403389,3.40509445574736,4.99888082679663,4.55701484142612,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
4.87382840275468,10.7126527627,14.4597937860843,16.6221923223061,2.00461116098733,4.39542943025274,3.96316268970786,5.00840598983453,5.42086949298156,5.24736589557385,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1.95771874398281,11.9044273683797,1.56392005576064,-0.903069362075488,-1.9289227704438,5.78258906113065,5.37314811117996,4.92070085783935,4.76764280714713,5.59642421495842,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2
-9.32888289384068,-3.55952403778653,-1.69476248414904,3.02789912142439,-3.84662996155146,1.73586034504366,0.423857385896402,-0.578782675431724,0.605959484338697,1.56357380048304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.27104625596488,3.11856634212018,7.10743084068394,12.4645033039298,5.06657920408351,3.65374081466429,7.57229693789923,4.21422278273778,6.14003274682795,5.53789980670165,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.780745458730333,-0.571445329790435,-0.326807399033674,-3.99618422150811,-2.54887890688841,0.883826619248391,-0.262432611618233,-0.896769265271705,-0.72564341542926,2.02309855687805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
-0.512152157086549,-12.2394450036727,-1.05451627965549,-4.12529487869716,0.116753020367433,-1.18085744245831,-0.24442881747551,1.2678514944041,0.626679064262025,-1.82084977372311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.76346981839911,-5.01317274872187,-15.2950417879717,0.415200108711944,-1.22171491277002,0.630335998752871,1.12860415591358,3.60863497434486,0.223983478662803,-0.522877328455836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-3.72620093564573,-3.514816259233,13.4919598067961,0.159834868344326,4.02636921467283,-0.0808355630913645,-1.13846934660121,0.176848405859569,-0.701707172070027,0.129814086935608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.20747375353615,8.45398442611837,10.5680592949267,14.749605404623,2.46961076161393,5.84294716233505,4.96768052918988,5.30067324730538,5.72396737947482,4.92275903553742,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
-2.8558610148621,14.1902468742261,4.72681444641237,6.41035869663377,3.08950402486796,6.91120455916564,4.91753145223997,3.70778288567794,3.7146869517936,5.37995946343664,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11.2224762783328,10.3954499701264,-3.37747358538146,11.2592657471248,8.64542630980404,6.62562585903691,3.52160304647778,6.03022123154096,5.3309041804531,6.5449824098314,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7.4594412274049,7.18507377696134,3.20462494753142,9.30794784314422,10.5114670204252,5.72535232486017,6.0223959792784,5.65613480774038,5.90356625344947,3.65224597359176,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-4.68630432042144,-0.601513373516079,3.93987838494279,1.18075677376357,9.07952148223643,0.122009357183048,0.134664201574512,1.09812817955643,-0.125565015336064,1.20213527633468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-10.0465168434846,-2.37994652274916,2.11656836692906,3.51413986939466,-3.25930218039692,-0.247811181386506,0.647438450093806,-0.749623788706082,1.76748212873153,-1.59533770826773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.46128753605422,3.89713808250417,6.380456479274,8.69191749152688,9.84777237719928,4.88203434903015,5.26868070715317,5.28205971251097,3.4595691484879,5.34932158378055,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-2.66233040603693,-1.6444957999258,-10.3082992376245,-2.37360789562561,-6.65168248855743,0.124893384866192,0.516112733367169,-0.181217960504959,0.372161071584693,-0.523466197839445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.29642496114885,2.06418298178415,-0.704811825888567,4.33316824773885,4.67203440231838,6.45141068711575,2.88879613598311,6.51639775626627,6.24445741009608,4.83136816307891,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.6572902655634,0.850265490545321,16.6576638832369,2.79284354850466,3.81275913478875,4.83098300567938,5.16323646664401,5.41722750238149,4.57444273303518,6.62233854736059,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-1.95145896874511,2.34483744746995,0.094417449355222,-7.48837932915332,-5.21497248456941,-0.698608605649481,0.782445644996397,-0.148110775396781,1.7633431366757,1.09914578298271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-10.0803838673432,-4.95612575116991,2.34374562877961,-12.5127982757891,8.74765059057919,-0.913561933870378,-1.30050629413963,-0.654793438588882,1.51216224166867,0.474841091089305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.06302048502308,4.11289822248385,-6.66476063282376,6.99553658591921,-3.087924110285,0.899229815072112,-1.19176201462916,-1.85172819448269,0.702687910214983,-0.602330887941612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
-3.37043901317913,-2.38689473719633,1.05743586825389,-0.93421916733419,-0.912660127104963,-0.461195109898863,0.102623294256886,-1.13712321912351,1.1617998595598,1.50875302818303,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
8.5775675681568,-4.09312470726099,12.0146688824538,4.41279466332242,3.4604355616568,4.98125226772242,5.04920134818438,5.45877212824503,7.7144434209328,4.15080845444194,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.62130222926532,5.18090153001753,5.16818741402619,-0.543041094470778,2.68562865464036,1.24391570706049,-0.748644811763825,-0.425964898321712,0.793364128790408,-1.06091680116897,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
-3.27096535893689,-8.57707006774804,-4.11026282869665,-2.84227716643235,9.40438894026475,-0.565476525663746,-0.332195453891316,1.33821073398304,-0.254310566321983,-0.12753032696494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.86742914703364,8.33761182402131,5.21106482546916,2.4703794771644,-3.86300246960489,-0.651806443599429,-0.774267246113548,2.0313825613655,-0.610041941325053,0.393671095705757,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
2.4335670786395,-11.067358538897,10.358909451377,-0.628365026681225,3.02161600900968,-0.131765068282291,-0.552117075505997,-1.03929650959773,0.606851800833953,-0.0535732019764443,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1.4455791052588,1.37282232591364,5.32362745923667,11.1655259428574,4.42909903801805,6.41727748693426,4.74197984798305,4.75876854097243,5.21891645482945,6.28776046880242,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3.34278913762704,-0.843513182602453,-0.36346025964511,2.67195205903335,-5.45665259063151,1.42155797989057,-0.344391456948402,-0.879328328294593,0.404164173485762,1.36850590934893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-2.08502365688736,-5.96729035083202,4.52587303029401,3.27983403053572,-4.26929152349082,-0.515259444671986,0.941514043469826,0.423904616341596,0.624391847541616,1.8994577849669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
6.99845039568362,1.4295636286618,3.00135932734166,10.9714648066162,-5.04912030958605,3.95449961948147,5.92354148408023,5.9969988578846,7.13004665770953,5.15495799781371,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.292804699252382,2.85628541066003,9.1375585931028,14.9270957276738,-3.35079638026269,5.53455086049477,3.81816118888219,5.97981290073824,4.94435354760584,5.94952542830135,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.42120640119336,-2.27304560877665,7.32014696237569,-1.11892107505504,-0.817075030697121,0.839588500685834,0.368136728583014,0.579628613548772,-1.00659690660992,-0.329636748922352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-5.12785621978303,-0.362657869588328,-2.37521150247704,-14.5643152287768,-4.63883533339255,0.3916722629324,0.356018475321148,-1.65800194039819,-0.439270208548772,0.718585858903653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.9374921151219,2.4456837698818,7.08748289079044,6.32964504456245,3.89438918317,7.70130897011328,3.96294155866743,4.61521528829908,5.04201715334468,3.59923983140583,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
0.355684825851241,-5.9273289750456,4.99738714784315,-0.602953617310414,3.41321905842411,0.337895190876765,-1.02811721065826,1.62715822288223,-0.892512889782276,1.40881276971144,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
-3.24266871940139,3.90414757641014,3.13064888471212,-6.42850221062167,3.05088796286505,1.03669213101167,0.225303820486975,-0.518250761460702,0.206426823213447,1.10044289052834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-7.03450954348326,7.47214899304242,3.74191493996501,-0.696616620090117,0.223063168616638,0.296938449610564,-0.455609273387509,1.04249239741075,0.557719682348747,0.549673146238468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.492205047192522,4.96075144758547,5.51515385630201,1.48541683907915,8.88726510546658,4.90500160287628,3.56257622640426,3.33025942735933,3.15199993879899,4.36830191709543,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
8.26059700096707,8.11265508111325,8.32543438578958,2.39461576059354,11.381394050865,5.27169432994773,5.58887569156628,3.30130787984945,5.81523290948817,4.50811003590531,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2.18221197219698,-4.55617330776471,7.68432859239274,3.36815746276048,3.84048769021003,5.00073800927876,6.03792841352757,7.25928209902044,3.88295599221298,4.4189566108436,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.36899246384692,-6.8545458045828,6.16265511587095,15.1080534221626,-1.62678177844858,4.6192232610241,5.52392047295391,5.87587598700426,5.54755328160486,5.70924278465352,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4.60167388799733,3.96364041547015,1.1435517407775,9.87386687986366,-0.796437834498064,3.71459776168217,5.52737629929247,6.31287546581224,4.8996548598456,5.65357469471613,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
3.82778573319876,8.60730048168431,6.66554660877978,3.32247404174908,1.4485330842294,5.35941576373749,3.70930483523495,6.46404452663307,4.81281359370112,4.67241253453295,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
-3.46648721464611,4.28113905599682,9.13988739172143,8.83605733833087,5.20985951241716,6.23844231511621,5.03965347464545,4.41660249738063,4.99009000615258,4.31378548107928,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2.12248341882169,6.70477763134183,-0.196635597199188,1.89489876572848,-1.1031973309559,-0.755256883878518,-0.94548259934298,0.858267699426452,0.212608871409639,0.389074301568913,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
-0.624484132067986,9.69829268276336,3.97690358849735,0.667157495029337,10.6192699698736,0.0526863499833405,1.95472790491654,-0.191929925654856,0.322678089778938,-0.986847794284256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-4.01122914130429,4.48415998198281,-5.52222752677086,-6.02975671470045,-3.80870232298736,1.09437755218918,2.48370671815835,-0.778235073120276,0.411845105932105,0.726630027040339,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.31784597709815,-10.1154961570017,3.17027317968692,10.3126106695844,-5.66019814356276,-0.559275230052575,-0.900967911208139,1.0769591593179,0.900633539980159,0.688309576356045,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
0.206291628336937,7.32294667937306,2.54513586555996,8.69603336549042,3.2260338756387,5.74290934836783,4.72415660132182,5.76153445808383,6.22229818711145,5.19166830280669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4.36429271144032,-0.0484732189273472,-1.82238338750958,-1.47900125920036,6.56999230117876,1.33522101354869,0.498427663818227,0.367375139736785,0.681281615970899,-1.94861893603778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2.501039100528,4.08064837461944,0.599642910093061,10.2364204908288,3.71880222863486,7.10190324358473,4.12875684227643,4.66475977288249,2.96424951238069,6.37416443786923,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5.96298703640886,5.65734579267594,7.64237293284968,9.68130775580326,5.65397713501996,6.80515273784551,5.04957782514916,4.68983889876312,4.37344883936434,5.79542037127338,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
-1.85842967903998,10.7828831134202,0.139477137881146,9.12734307676386,8.72863822442559,4.31758312943507,5.15939327040822,6.37152145181361,4.65717195013503,4.85467176725372,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
4.00483502302807,-4.84271927361335,1.17076684767345,5.96817098587361,2.02689758542289,1.70376145880982,-1.37076588543247,1.15061351966111,0.7298405080882,0.651655005830547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15.9901410872295,5.59132578235714,9.46978193607699,11.0210039121628,14.6457480960124,5.24402158142895,4.45656128749074,4.54238645796899,4.58436567089973,5.39668399535975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10.6090646508638,9.03355801730563,-4.8150844719867,4.08050354031374,-0.649423555648362,5.75726750207987,5.11299701929009,4.06004078897657,4.29555229682874,5.54577613119332,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1.5257264851693,-4.47183484716529,-9.60274767475348,-8.98789053764926,0.72839142655829,0.368324592815781,-0.922303612993234,-0.557472187403307,0.464124902862653,-0.170830175948815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
-3.26736591393358,-2.00054654945508,-1.24222251464526,10.4430808296236,2.31061032515778,-0.68751558575568,0.617849501358088,-1.31591148836567,-1.07228710968011,1.82426728157452,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
-2.32051289191147,-1.53769107901215,-6.4935624895306,3.96220817802243,11.1015281400745,-0.364151307040341,0.720446564415678,1.45195562767465,1.51331923872003,1.29322721341198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.25540940051535,-4.90225847304971,0.549000926051654,3.7551901804262,-4.00466626085123,0.71050712863425,0.504616977910988,-0.917583544069047,-0.476515887996067,1.63103300746319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.66712401571986,8.49615016520108,2.64026565543521,4.05489648855541,-4.19887616614606,5.70415302107259,5.07295290848202,4.632090049752,6.8192545608096,5.67535450974433,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
